episode,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2,opponent_ep
899,1118000,0.0,2.7434206008911133,0.0,74.171142578125,0.05,0.05,3.5,13.75,600
899,1118500,0.0,2.4610204696655273,0.0,71.12123107910156,0.05,0.05,-4.5,9.25,600
900,1119000,0.0,0.7895916700363159,0.0,63.1315803527832,0.05,0.05,-9.0,-15.0,950
900,1119500,0.0,2.5236012935638428,0.0,74.30902099609375,0.05,0.05,-22.5,-33.0,950
900,1120000,0.0,4.933653831481934,0.0,65.3186264038086,0.05,0.05,-21.0,-45.5,950
901,1120500,0.0,1.9357001781463623,0.0,58.9776611328125,0.05,0.05,13.5,3.5,800
902,1121000,0.0,2.190770387649536,0.0,74.48727416992188,0.05,0.05,-6.0,-12.0,950
902,1121500,0.0,1.2723325490951538,0.0,62.76593017578125,0.05,0.05,-15.0,-28.5,950
902,1122000,0.0,1.594693660736084,0.0,63.87846374511719,0.05,0.05,-25.5,-46.5,950
902,1122500,0.0,1.7430222034454346,0.0,79.54380798339844,0.05,0.05,-36.0,-66.0,950
902,1123000,0.0,0.920857310295105,0.0,59.77424621582031,0.05,0.05,-52.5,-85.5,950
902,1123500,0.0,1.365148901939392,0.0,68.53927612304688,0.05,0.05,-63.0,-100.5,950
902,1124000,0.0,1.2823057174682617,0.0,67.68280029296875,0.05,0.05,-78.0,-109.5,950
902,1124500,0.0,0.6399624943733215,0.0,67.16079711914062,0.05,0.05,-94.5,-115.5,950
902,1125000,0.0,0.7051863670349121,0.0,60.238704681396484,0.05,0.05,-106.5,-129.0,950
903,1125500,0.0,1.4677228927612305,0.0,68.58097076416016,0.05,0.05,12.0,-1.5,350
903,1126000,0.0,1.0030874013900757,0.0,68.5401611328125,0.05,0.05,4.5,-13.5,350
903,1126500,0.0,0.7379719018936157,0.0,75.63005065917969,0.05,0.05,-13.5,-24.0,350
903,1127000,0.0,1.658212423324585,0.0,99.53462982177734,0.05,0.05,-28.5,-33.0,350
903,1127500,0.0,1.3070136308670044,0.0,89.84659576416016,0.05,0.05,-43.5,-42.0,350
903,1128000,0.0,1.1563271284103394,0.0,97.6909408569336,0.05,0.05,-51.0,-46.5,350
903,1128500,0.0,3.80332350730896,0.0,131.1305389404297,0.05,0.05,-61.5,-54.0,350
903,1129000,0.0,2.6335031986236572,0.0,114.58963012695312,0.05,0.05,-78.0,-69.0,350
903,1129500,0.0,1.502945899963379,0.0,105.67564392089844,0.05,0.05,-94.5,-81.0,350
903,1130000,0.0,1.93849778175354,0.0,122.03370666503906,0.05,0.05,-112.5,-90.0,350
904,1130500,0.0,2.6644508838653564,0.0,112.13545227050781,0.05,0.05,9.5,1.0,100
904,1131000,0.0,3.2060282230377197,0.0,119.52633666992188,0.05,0.05,-7.0,-11.0,100
904,1131500,0.0,2.2634778022766113,0.0,108.10889434814453,0.05,0.05,-22.0,-20.0,100
904,1132000,0.0,2.9363839626312256,0.0,119.07966613769531,0.05,0.05,-32.5,-32.0,100
905,1132500,0.0,2.636371612548828,0.0,129.43719482421875,0.05,0.05,-3.0,-7.5,0
905,1133000,0.0,3.8408126831054688,0.0,119.44834899902344,0.05,0.05,-8.5,-19.75,0
905,1133500,0.0,2.2744131088256836,0.0,101.70252990722656,0.05,0.05,-9.5,-23.5,0
905,1134000,0.0,2.4398064613342285,0.0,114.36013793945312,0.05,0.05,-45.5,-55.0,0
905,1134500,0.0,3.442699432373047,0.0,121.61338806152344,0.05,0.05,-80.0,-74.5,0
905,1135000,0.0,2.3705286979675293,0.0,128.0908966064453,0.05,0.05,-114.5,-85.0,0
905,1135500,0.0,3.1180806159973145,0.0,118.95332336425781,0.05,0.05,-149.0,-100.0,0
906,1136000,0.0,3.2983736991882324,0.0,137.69476318359375,0.05,0.05,2.0,-3.0,800
906,1136500,0.0,2.181624412536621,0.0,116.30033874511719,0.05,0.05,-8.5,-10.5,800
906,1137000,0.0,3.4633431434631348,0.0,109.99989318847656,0.05,0.05,-19.0,-18.0,800
906,1137500,0.0,1.874145746231079,0.0,87.19595336914062,0.05,0.05,-28.0,-34.5,800
906,1138000,0.0,0.8707507252693176,0.0,87.37046813964844,0.05,0.05,-40.0,-43.5,800
906,1138500,0.0,1.6663349866867065,0.0,78.08177185058594,0.05,0.05,-46.0,-51.0,800
906,1139000,0.0,0.5954738855361938,0.0,63.43058776855469,0.05,0.05,-59.5,-58.5,800
906,1139500,0.0,1.108984351158142,0.0,71.8926773071289,0.05,0.05,-67.0,-70.5,800
906,1140000,0.0,0.5739996433258057,0.0,55.07749557495117,0.05,0.05,-80.5,-82.5,800
906,1140500,0.0,0.22469718754291534,0.0,54.19037628173828,0.05,0.05,-86.5,-96.0,800
907,1141000,0.0,0.3666849136352539,0.0,58.788299560546875,0.05,0.05,-12.0,-13.5,950
907,1141500,0.0,0.3351108133792877,0.0,53.63602066040039,0.05,0.05,-25.5,-22.5,950
907,1142000,0.0,0.4509009122848511,0.0,58.68556594848633,0.05,0.05,-30.0,-36.0,950
907,1142500,0.0,0.28713539242744446,0.0,60.539981842041016,0.05,0.05,-42.0,-46.5,950
907,1143000,0.0,0.5711414813995361,0.0,57.076316833496094,0.05,0.05,-48.0,-54.0,950
907,1143500,0.0,0.26866158843040466,0.0,60.976131439208984,0.05,0.05,-60.0,-72.0,950
907,1144000,0.0,0.4239068627357483,0.0,61.412601470947266,0.05,0.05,-72.0,-84.0,950
907,1144500,0.0,0.14838533103466034,0.0,55.245033264160156,0.05,0.05,-87.0,-93.0,950
907,1145000,0.0,0.3928564488887787,0.0,53.079952239990234,0.05,0.05,-96.0,-106.5,950
909,1145500,0.0,0.31159675121307373,0.0,52.23422622680664,0.05,0.05,-1.5,0.0,600
909,1146000,0.0,0.4893825948238373,0.0,54.45147705078125,0.05,0.05,-13.5,-9.0,600
909,1146500,0.0,0.681148111820221,0.0,51.229278564453125,0.05,0.05,-19.5,-24.0,600
909,1147000,0.0,0.2710414230823517,0.0,51.12171936035156,0.05,0.05,-31.5,-34.5,600
909,1147500,0.0,0.9301785230636597,0.0,55.23442840576172,0.05,0.05,-39.0,-46.5,600
909,1148000,0.0,0.32752251625061035,0.0,52.75953674316406,0.05,0.05,-49.5,-60.0,600
909,1148500,0.0,0.2955980896949768,0.0,50.98683166503906,0.05,0.05,-58.5,-72.0,600
909,1149000,0.0,1.3038856983184814,0.0,59.82170104980469,0.05,0.05,-70.5,-79.5,600
909,1149500,0.0,1.1532213687896729,0.0,58.862571716308594,0.05,0.05,-75.0,-96.0,600
909,1150000,0.0,1.9852925539016724,0.0,58.23707580566406,0.05,0.05,-87.0,-108.0,600
911,1150500,0.0,1.9563708305358887,0.0,56.945770263671875,0.05,0.05,7.0,12.75,700
911,1151000,0.0,2.1951589584350586,0.0,62.646026611328125,0.05,0.05,-3.5,-20.0,700
911,1151500,0.0,0.9685949683189392,0.0,52.231414794921875,0.05,0.05,-14.0,-42.5,700
911,1152000,0.0,0.6526901721954346,0.0,54.10689926147461,0.05,0.05,-27.5,-66.5,700
911,1152500,0.0,1.387844443321228,0.0,49.24069595336914,0.05,0.05,-36.5,-84.5,700
911,1153000,0.0,1.182079792022705,0.0,54.674171447753906,0.05,0.05,-42.5,-101.0,700
911,1153500,0.0,0.568427562713623,0.0,52.51891326904297,0.05,0.05,-54.5,-113.0,700
911,1154000,0.0,1.1353665590286255,0.0,50.00592803955078,0.05,0.05,-63.5,-131.0,700
911,1154500,0.0,1.5408709049224854,0.0,52.56382751464844,0.05,0.05,-72.5,-143.0,700
912,1155000,0.0,0.4513202905654907,0.0,44.153533935546875,0.05,0.05,20.0,13.5,650
913,1155500,0.0,0.6208951473236084,0.0,49.23216247558594,0.05,0.05,28.5,14.0,850
914,1156000,0.0,1.5929356813430786,0.0,45.308433532714844,0.05,0.05,-10.5,-9.0,250
914,1156500,0.0,1.556925654411316,0.0,39.51655960083008,0.05,0.05,-27.0,-16.5,250
914,1157000,0.0,1.1325078010559082,0.0,48.23670959472656,0.05,0.05,-46.5,-22.5,250
914,1157500,0.0,1.584204077720642,0.0,43.98151779174805,0.05,0.05,-66.0,-34.5,250
914,1158000,0.0,1.6699477434158325,0.0,43.675716400146484,0.05,0.05,-85.5,-46.5,250
914,1158500,0.0,0.6044288873672485,0.0,49.43231964111328,0.05,0.05,-106.5,-54.0,250
914,1159000,0.0,0.6563268899917603,0.0,41.29001998901367,0.05,0.05,-126.0,-60.0,250
914,1159500,0.0,1.34721839427948,0.0,41.487823486328125,0.05,0.05,-147.0,-72.0,250
914,1160000,0.0,1.6709015369415283,0.0,47.981903076171875,0.05,0.05,-168.0,-85.5,250
915,1160500,0.0,1.9027156829833984,0.0,38.609039306640625,0.05,0.05,37.5,2.0,100
915,1161000,0.0,1.246877670288086,0.0,49.667755126953125,0.05,0.05,1.5,-23.5,100
915,1161500,0.0,1.4586412906646729,0.0,40.61704635620117,0.05,0.05,-34.5,-46.0,100
916,1162000,0.0,0.9385782480239868,0.0,44.878231048583984,0.05,0.05,19.0,5.5,900
916,1162500,0.0,0.8226457834243774,0.0,52.095115661621094,0.05,0.05,26.0,9.75,900
916,1163000,0.0,1.7947498559951782,0.0,45.379032135009766,0.05,0.05,12.5,0.75,900
916,1163500,0.0,2.6207711696624756,0.0,44.447105407714844,0.05,0.05,6.5,-5.25,900
916,1164000,0.0,1.1515183448791504,0.0,47.28837585449219,0.05,0.05,-1.0,-18.75,900
916,1164500,0.0,0.9782241582870483,0.0,38.37688064575195,0.05,0.05,-10.0,-33.75,900
916,1165000,0.0,0.7303009033203125,0.0,45.36054992675781,0.05,0.05,-22.0,-44.25,900
916,1165500,0.0,1.6223535537719727,0.0,44.0604248046875,0.05,0.05,-31.0,-57.75,900
916,1166000,0.0,0.5724173784255981,0.0,45.349822998046875,0.05,0.05,-38.5,-66.75,900
917,1166500,0.0,0.713433027267456,0.0,43.02950668334961,0.05,0.05,-13.5,-10.5,250
917,1167000,0.0,0.8589276075363159,0.0,42.2613525390625,0.05,0.05,-34.5,-22.5,250
917,1167500,0.0,0.8150258660316467,0.0,43.81540298461914,0.05,0.05,-52.5,-28.5,250
917,1168000,0.0,0.3768188953399658,0.0,43.18096923828125,0.05,0.05,-69.0,-45.0,250
917,1168500,0.0,0.6298079490661621,0.0,39.962825775146484,0.05,0.05,-40.5,-30.5,250
918,1169000,0.0,0.3505712151527405,0.0,38.2243537902832,0.05,0.05,21.5,23.25,350
918,1169500,0.0,0.5148484110832214,0.0,43.50187683105469,0.05,0.05,7.5,18.25,350
918,1170000,0.0,0.5132854580879211,0.0,38.934757232666016,0.05,0.05,-30.0,0.25,350
918,1170500,0.0,0.5267063975334167,0.0,37.94057083129883,0.05,0.05,-67.5,-8.75,350
918,1171000,0.0,0.4109653830528259,0.0,42.498870849609375,0.05,0.05,-105.0,-17.75,350
918,1171500,0.0,0.4041731059551239,0.0,34.3398551940918,0.05,0.05,-142.5,-31.25,350
918,1172000,0.0,0.7184293866157532,0.0,34.97615432739258,0.05,0.05,-180.0,-38.75,350
918,1172500,0.0,0.18301339447498322,0.0,36.285343170166016,0.05,0.05,-217.5,-47.75,350
918,1173000,0.0,0.46505412459373474,0.0,35.17078399658203,0.05,0.05,-255.0,-62.75,350
919,1173500,0.0,0.3847164213657379,0.0,32.855220794677734,0.05,0.05,10.5,6.25,0
919,1174000,0.0,0.5780321359634399,0.0,38.17173385620117,0.05,0.05,-24.0,-2.75,0
919,1174500,0.0,0.5612945556640625,0.0,44.701141357421875,0.05,0.05,-55.5,-13.25,0
919,1175000,0.0,0.43859654664993286,0.0,41.06093978881836,0.05,0.05,-88.5,-25.25,0
919,1175500,0.0,0.9858746528625488,0.0,42.26408004760742,0.05,0.05,-123.0,-37.25,0
919,1176000,0.0,0.713787317276001,0.0,39.35121536254883,0.05,0.05,-153.0,-47.75,0
919,1176500,0.0,0.3237903416156769,0.0,46.00337600708008,0.05,0.05,-187.5,-53.75,0
919,1177000,0.0,0.3993488550186157,0.0,45.0364875793457,0.05,0.05,-219.0,-62.75,0
919,1177500,0.0,0.11030576378107071,0.0,38.948333740234375,0.05,0.05,-246.0,-74.75,0
920,1178000,0.0,0.4129377007484436,0.0,42.04208755493164,0.05,0.05,-6.0,-7.5,250
921,1178500,0.0,0.27992016077041626,0.0,44.950801849365234,0.05,0.05,12.0,3.5,750
921,1179000,0.0,0.43612805008888245,0.0,48.75442886352539,0.05,0.05,-4.5,-10.0,750
921,1179500,0.0,0.2960395812988281,0.0,42.227840423583984,0.05,0.05,-15.0,-19.0,750
921,1180000,0.0,0.8133549690246582,0.0,46.49857711791992,0.05,0.05,-31.5,-28.0,750
921,1180500,0.0,0.7989076972007751,0.0,42.47183609008789,0.05,0.05,-40.5,-37.0,750
921,1181000,0.0,0.553825855255127,0.0,49.01939392089844,0.05,0.05,-49.5,-50.5,750
921,1181500,0.0,0.4884021282196045,0.0,52.436927795410156,0.05,0.05,-57.0,-62.5,750
921,1182000,0.0,1.0253103971481323,0.0,53.0738410949707,0.05,0.05,-64.5,-71.5,750
921,1182500,0.0,0.3853183686733246,0.0,51.64704513549805,0.05,0.05,-78.0,-86.5,750
921,1183000,0.0,1.4034143686294556,0.0,56.11433410644531,0.05,0.05,-91.5,-98.5,750
922,1183500,0.0,0.7690858840942383,0.0,55.241424560546875,0.05,0.05,7.5,-4.0,500
923,1184000,0.0,2.0003693103790283,0.0,56.30913543701172,0.05,0.05,7.0,7.0,0
923,1184500,0.0,0.8193856477737427,0.0,54.1546630859375,0.05,0.05,-8.0,-8.0,0
923,1185000,0.0,0.4925678074359894,0.0,54.724159240722656,0.05,0.05,-21.5,-18.5,0
923,1185500,0.0,1.0058157444000244,0.0,57.65979766845703,0.05,0.05,-36.5,-29.0,0
923,1186000,0.0,2.0891709327697754,0.0,58.181724548339844,0.05,0.05,-53.0,-42.5,0
923,1186500,0.0,0.497310996055603,0.0,50.85136413574219,0.05,0.05,-68.0,-54.5,0
923,1187000,0.0,0.8259323835372925,0.0,55.48262405395508,0.05,0.05,-86.0,-63.5,0
923,1187500,0.0,0.9929949045181274,0.0,55.47801971435547,0.05,0.05,-101.0,-71.0,0
923,1188000,0.0,0.5727929472923279,0.0,49.339752197265625,0.05,0.05,-123.5,-84.5,0
924,1188500,0.0,0.44219309091567993,0.0,51.27665328979492,0.05,0.05,10.0,-3.0,750
925,1189000,0.0,1.00538170337677,0.0,57.819419860839844,0.05,0.05,37.0,8.75,950
926,1189500,0.0,0.703586995601654,0.0,51.501617431640625,0.05,0.05,8.5,14.0,750
926,1190000,0.0,0.6426290273666382,0.0,53.40839385986328,0.05,0.05,-17.0,-1.0,750
926,1190500,0.0,0.6383647322654724,0.0,47.47119903564453,0.05,0.05,-20.0,-6.0,750
926,1191000,0.0,1.1364541053771973,0.0,48.32601547241211,0.05,0.05,-29.0,-18.0,750
926,1191500,0.0,0.569532036781311,0.0,48.00664520263672,0.05,0.05,-41.0,-31.5,750
926,1192000,0.0,0.7221358418464661,0.0,46.35254669189453,0.05,0.05,-53.0,-40.5,750
926,1192500,0.0,0.7006744146347046,0.0,43.017662048339844,0.05,0.05,-66.5,-54.0,750
926,1193000,0.0,0.7999351024627686,0.0,38.75990295410156,0.05,0.05,-83.0,-60.0,750
926,1193500,0.0,0.738613486289978,0.0,40.18204116821289,0.05,0.05,-99.5,-67.5,750
927,1194000,0.0,0.8138428926467896,0.0,36.76190948486328,0.05,0.05,42.0,17.75,400
928,1194500,0.0,1.098178505897522,0.0,38.04282760620117,0.05,0.05,6.5,6.25,900
928,1195000,0.0,1.042763590812683,0.0,34.184078216552734,0.05,0.05,-4.0,-5.75,900
928,1195500,0.0,1.4693776369094849,0.0,34.79972839355469,0.05,0.05,-13.0,-19.25,900
928,1196000,0.0,0.6466606259346008,0.0,39.403526306152344,0.05,0.05,-26.5,-29.75,900
928,1196500,0.0,1.2094281911849976,0.0,33.261749267578125,0.05,0.05,-35.5,-35.75,900
928,1197000,0.0,1.2357211112976074,0.0,33.03273010253906,0.05,0.05,-47.5,-46.25,900
928,1197500,0.0,0.9135138988494873,0.0,33.10118103027344,0.05,0.05,-62.5,-59.75,900
928,1198000,0.0,1.6002200841903687,0.0,38.77088165283203,0.05,0.05,-73.0,-65.75,900
928,1198500,0.0,1.0770424604415894,0.0,36.01704788208008,0.05,0.05,-86.5,-77.75,900
929,1199000,0.0,1.7644656896591187,0.0,31.18930435180664,0.05,0.05,8.5,21.0,550
930,1199500,0.0,1.6961188316345215,0.0,30.574750900268555,0.05,0.05,38.5,24.0,550
932,1200000,0.0,1.1986050605773926,0.0,31.999675750732422,0.05,0.05,5.0,7.75,0
933,1200500,0.0,1.4347442388534546,0.0,29.673912048339844,0.05,0.05,28.5,8.5,700
934,1201000,0.0,2.668431520462036,0.0,32.08367919921875,0.05,0.05,19.0,8.5,700
934,1201500,0.0,2.131641387939453,0.0,32.14256286621094,0.05,0.05,22.0,21.75,700
934,1202000,0.0,1.510130763053894,0.0,31.391830444335938,0.05,0.05,5.5,12.75,700
934,1202500,0.0,1.4321058988571167,0.0,33.052459716796875,0.05,0.05,-5.0,5.25,700
934,1203000,0.0,0.8719758987426758,0.0,29.855554580688477,0.05,0.05,-17.0,-8.25,700
934,1203500,0.0,0.6318351030349731,0.0,33.79946517944336,0.05,0.05,-27.5,-17.25,700
934,1204000,0.0,0.7062830924987793,0.0,28.764278411865234,0.05,0.05,-39.5,-27.75,700
934,1204500,0.0,0.605296790599823,0.0,25.5353946685791,0.05,0.05,-54.5,-39.75,700
934,1205000,0.0,0.33419451117515564,0.0,24.651596069335938,0.05,0.05,-62.0,-56.25,700
935,1205500,0.0,0.41310742497444153,0.0,24.925067901611328,0.05,0.05,28.5,16.25,300
936,1206000,0.0,1.2376354932785034,0.0,23.403919219970703,0.05,0.05,13.5,1.75,600
937,1206500,0.0,0.7115715146064758,0.0,27.375221252441406,0.05,0.05,18.5,13.25,100
937,1207000,0.0,1.0243545770645142,0.0,31.133333206176758,0.05,0.05,-12.5,10.75,100
937,1207500,0.0,1.1982439756393433,0.0,38.52081298828125,0.05,0.05,-50.0,0.25,100
937,1208000,0.0,0.4590241611003876,0.0,25.398893356323242,0.05,0.05,-83.0,-13.25,100
937,1208500,0.0,0.7446252107620239,0.0,26.835603713989258,0.05,0.05,-117.5,-22.25,100
937,1209000,0.0,0.42728686332702637,0.0,22.789379119873047,0.05,0.05,-155.0,-40.25,100
937,1209500,0.0,0.3471059799194336,0.0,21.949007034301758,0.05,0.05,-185.0,-49.25,100
937,1210000,0.0,0.49461179971694946,0.0,23.058589935302734,0.05,0.05,-219.5,-61.25,100
937,1210500,0.0,0.2948291301727295,0.0,18.474712371826172,0.05,0.05,-254.0,-68.75,100
937,1211000,0.0,0.278285950422287,0.0,19.217914581298828,0.05,0.05,-287.0,-76.25,100
939,1211500,0.0,0.32711857557296753,0.0,21.709152221679688,0.05,0.05,-1.5,2.75,100
940,1212000,0.0,2.225414276123047,0.0,37.17908477783203,0.05,0.05,30.5,31.75,500
940,1212500,0.0,0.9837756156921387,0.0,26.789989471435547,0.05,0.05,-7.0,9.25,500
940,1213000,0.0,0.6294515132904053,0.0,27.844528198242188,0.05,0.05,-44.5,-8.75,500
940,1213500,0.0,0.5740642547607422,0.0,31.248273849487305,0.05,0.05,-56.0,-35.75,500
940,1214000,0.0,0.35692375898361206,0.0,29.135887145996094,0.05,0.05,-65.0,-61.25,500
940,1214500,0.0,0.877859890460968,0.0,35.98881530761719,0.05,0.05,-75.5,-71.75,500
940,1215000,0.0,0.43035033345222473,0.0,44.348388671875,0.05,0.05,-90.5,-86.75,500
940,1215500,0.0,0.7804665565490723,0.0,43.982643127441406,0.05,0.05,-95.0,-98.75,500
940,1216000,0.0,0.4586275815963745,0.0,57.6324577331543,0.05,0.05,-107.0,-118.25,500
941,1216500,0.0,0.6883379220962524,0.0,54.689266204833984,0.05,0.05,18.5,6.25,850
942,1217000,0.0,0.2673502564430237,0.0,56.612674713134766,0.05,0.05,25.5,27.75,600
943,1217500,0.0,0.6762074828147888,0.0,61.80976486206055,0.05,0.05,11.0,7.0,850
943,1218000,0.0,0.5151094198226929,0.0,50.619415283203125,0.05,0.05,-23.5,-6.5,850
943,1218500,0.0,1.1059023141860962,0.0,54.31212615966797,0.05,0.05,-58.0,-17.0,850
943,1219000,0.0,0.5774122476577759,0.0,62.772804260253906,0.05,0.05,-86.5,-24.5,850
943,1219500,0.0,1.198253870010376,0.0,54.83412170410156,0.05,0.05,-116.5,-42.5,850
943,1220000,0.0,3.0346240997314453,0.0,58.43471908569336,0.05,0.05,-148.0,-53.0,850
943,1220500,0.0,0.5801121592521667,0.0,58.56597137451172,0.05,0.05,-178.0,-65.0,850
943,1221000,0.0,0.3926710784435272,0.0,58.02374267578125,0.05,0.05,-208.0,-75.5,850
943,1221500,0.0,0.35048091411590576,0.0,56.46495819091797,0.05,0.05,-242.5,-86.0,850
944,1222000,0.0,0.3015640676021576,0.0,51.76251983642578,0.05,0.05,15.0,4.25,250
946,1222500,0.0,1.2540322542190552,0.0,55.143653869628906,0.05,0.05,10.0,8.5,550
946,1223000,0.0,1.5299639701843262,0.0,58.89457702636719,0.05,0.05,1.0,1.0,550
946,1223500,0.0,0.6243290305137634,0.0,48.910804748535156,0.05,0.05,-12.5,-12.5,550
946,1224000,0.0,0.4100101590156555,0.0,49.37166213989258,0.05,0.05,-21.5,-23.0,550
946,1224500,0.0,0.3379669189453125,0.0,49.20203399658203,0.05,0.05,-30.5,-36.5,550
946,1225000,0.0,0.34804287552833557,0.0,36.32173156738281,0.05,0.05,-39.5,-48.5,550
946,1225500,0.0,0.30201855301856995,0.0,35.732730865478516,0.05,0.05,-51.5,-56.0,550
946,1226000,0.0,0.25411295890808105,0.0,35.02778244018555,0.05,0.05,-62.0,-65.0,550
946,1226500,0.0,0.1859738528728485,0.0,36.54742431640625,0.05,0.05,-72.5,-74.0,550
946,1227000,0.0,0.3319569528102875,0.0,34.58559036254883,0.05,0.05,-83.0,-78.5,550
947,1227500,0.0,0.4172466993331909,0.0,37.57489013671875,0.05,0.05,39.0,28.75,650
949,1228000,0.0,0.4722312390804291,0.0,43.90654373168945,0.05,0.05,33.5,22.0,550
951,1228500,0.0,0.3586271405220032,0.0,40.567630767822266,0.05,0.05,-4.5,-3.0,350
951,1229000,0.0,0.45061755180358887,0.0,35.843055725097656,0.05,0.05,24.0,10.75,350
951,1229500,0.0,0.5841470956802368,0.0,42.311336517333984,0.05,0.05,-13.5,-4.25,350
951,1230000,0.0,0.3498363494873047,0.0,42.301666259765625,0.05,0.05,-51.0,-7.25,350
951,1230500,0.0,0.7201162576675415,0.0,44.50039291381836,0.05,0.05,-88.5,-17.75,350
951,1231000,0.0,0.6671884655952454,0.0,46.646297454833984,0.05,0.05,-126.0,-28.25,350
951,1231500,0.0,0.2769986391067505,0.0,44.612548828125,0.05,0.05,-163.5,-41.75,350
951,1232000,0.0,1.0725178718566895,0.0,53.20574951171875,0.05,0.05,-201.0,-50.75,350
951,1232500,0.0,1.5631206035614014,0.0,50.49348449707031,0.05,0.05,-238.5,-58.25,350
951,1233000,0.0,0.8165610432624817,0.0,55.12965774536133,0.05,0.05,-276.0,-70.25,350
953,1233500,0.0,0.9671918749809265,0.0,48.567413330078125,0.05,0.05,-3.0,-3.0,950
954,1234000,0.0,0.8014283180236816,0.0,58.524169921875,0.05,0.05,8.5,7.0,650
954,1234500,0.0,1.462754726409912,0.0,49.28501510620117,0.05,0.05,-24.5,-9.5,650
954,1235000,0.0,1.1547431945800781,0.0,52.01240539550781,0.05,0.05,-62.0,-23.0,650
954,1235500,0.0,1.6787359714508057,0.0,55.83824920654297,0.05,0.05,-99.5,-38.0,650
954,1236000,0.0,1.678624153137207,0.0,62.22165298461914,0.05,0.05,-137.0,-51.5,650
954,1236500,0.0,0.9376866817474365,0.0,72.2240219116211,0.05,0.05,-174.5,-65.0,650
954,1237000,0.0,0.8671228885650635,0.0,62.92636489868164,0.05,0.05,-212.0,-77.0,650
954,1237500,0.0,2.498591184616089,0.0,70.4054946899414,0.05,0.05,-249.5,-87.5,650
954,1238000,0.0,1.1191754341125488,0.0,68.82953643798828,0.05,0.05,-287.0,-102.5,650
955,1238500,0.0,0.7410886287689209,0.0,70.93257904052734,0.05,0.05,0.5,-4.5,850
955,1239000,0.0,1.3622676134109497,0.0,68.69200134277344,0.05,0.05,20.0,-18.0,850
956,1239500,0.0,0.7111378908157349,0.0,72.759765625,0.05,0.05,38.5,17.5,50
957,1240000,0.0,0.8790968656539917,0.0,75.6792221069336,0.05,0.05,43.5,16.75,700
958,1240500,0.0,0.8470212817192078,0.0,63.048152923583984,0.05,0.05,27.0,25.0,0
959,1241000,0.0,0.7454236149787903,0.0,62.970577239990234,0.05,0.05,18.5,4.75,550
959,1241500,0.0,0.7311770915985107,0.0,62.454307556152344,0.05,0.05,3.5,-8.75,550
959,1242000,0.0,0.40636932849884033,0.0,65.0011978149414,0.05,0.05,-2.5,-17.75,550
959,1242500,0.0,0.8363744616508484,0.0,55.73530197143555,0.05,0.05,-14.5,-29.75,550
959,1243000,0.0,0.5571511387825012,0.0,56.321144104003906,0.05,0.05,-31.0,-37.25,550
959,1243500,0.0,0.7913956046104431,0.0,55.90498733520508,0.05,0.05,-41.5,-46.25,550
959,1244000,0.0,0.4861554205417633,0.0,48.71602249145508,0.05,0.05,-49.0,-56.75,550
959,1244500,0.0,0.729616641998291,0.0,41.48771286010742,0.05,0.05,-64.0,-65.75,550
959,1245000,0.0,0.7777822613716125,0.0,46.31569290161133,0.05,0.05,-71.5,-77.75,550
960,1245500,0.0,0.4494878053665161,0.0,37.711273193359375,0.05,0.05,9.0,11.25,650
960,1246000,0.0,0.3849399983882904,0.0,44.640899658203125,0.05,0.05,-10.5,-0.75,650
960,1246500,0.0,0.4260920286178589,0.0,45.379146575927734,0.05,0.05,-22.5,-6.75,650
960,1247000,0.0,0.3340460956096649,0.0,48.876121520996094,0.05,0.05,-37.5,-17.25,650
960,1247500,0.0,0.5641142725944519,0.0,44.408485412597656,0.05,0.05,-63.0,-30.75,650
960,1248000,0.0,0.5172640681266785,0.0,40.91985321044922,0.05,0.05,-79.5,-42.75,650
960,1248500,0.0,0.3353574275970459,0.0,46.95420837402344,0.05,0.05,-91.5,-50.25,650
960,1249000,0.0,0.5170353651046753,0.0,52.22425079345703,0.05,0.05,-108.0,-68.25,650
960,1249500,0.0,1.2850197553634644,0.0,40.11180114746094,0.05,0.05,-132.0,-83.25,650
961,1250000,0.0,0.4451510012149811,0.0,50.744388580322266,0.05,0.05,-4.5,-3.0,250
961,1250500,0.0,0.36653849482536316,0.0,58.69159698486328,0.05,0.05,-19.5,-12.0,250
961,1251000,0.0,0.21767789125442505,0.0,51.111061096191406,0.05,0.05,-37.5,-27.0,250
961,1251500,0.0,0.43818917870521545,0.0,51.954681396484375,0.05,0.05,-43.5,-36.0,250
961,1252000,0.0,0.6798193454742432,0.0,52.01541519165039,0.05,0.05,-57.0,-43.5,250
961,1252500,0.0,0.972014307975769,0.0,61.58263397216797,0.05,0.05,-69.0,-57.0,250
961,1253000,0.0,0.4176693558692932,0.0,54.72999954223633,0.05,0.05,-84.0,-63.0,250
962,1253500,0.0,0.624143123626709,0.0,63.39835739135742,0.05,0.05,-1.5,-1.5,950
963,1254000,0.0,1.3411180973052979,0.0,55.616241455078125,0.05,0.05,5.0,5.0,550
964,1254500,0.0,1.204888105392456,0.0,61.576011657714844,0.05,0.05,-10.5,-6.0,250
964,1255000,0.0,0.8533414602279663,0.0,64.3639144897461,0.05,0.05,-27.0,-15.0,250
964,1255500,0.0,0.70416659116745,0.0,65.01850891113281,0.05,0.05,-40.5,-27.0,250
