episode,elapsed_time,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
42,19.897,113500,0.07783067226409912,0.09656936675310135,30.24066162109375,31.709243774414062,0.95,0.95,-73.5,-75.0
42,28.995,114000,0.06399604678153992,0.05316831171512604,28.27779197692871,30.31827735900879,0.95,0.95,-108.0,-109.5
42,38.491,114500,0.2404690682888031,0.031047191470861435,28.157001495361328,30.14771270751953,0.95,0.95,-142.5,-144.0
42,47.451,115000,0.10172761976718903,0.03838292881846428,29.3006591796875,30.014266967773438,0.95,0.95,-177.0,-178.5
42,56.392,115500,0.024193137884140015,0.020143039524555206,26.968181610107422,29.4798583984375,0.95,0.95,-211.5,-213.0
42,65.697,116000,0.040873486548662186,0.07194399833679199,27.98444175720215,28.70537757873535,0.95,0.95,-246.0,-247.5
42,74.614,116500,0.03699237480759621,0.07575279474258423,26.3585205078125,28.60051918029785,0.95,0.95,-171.5,-223.5
43,0.676,117000,0.022410379722714424,0.05434491112828255,26.69186019897461,29.054180145263672,0.949,0.949,-3.0,-3.0
43,9.687,117500,0.1252799779176712,0.07593273371458054,26.404802322387695,28.627012252807617,0.949,0.949,-39.0,-39.0
43,18.796,118000,0.03980949521064758,0.09714742004871368,26.69240951538086,29.766780853271484,0.949,0.949,-34.5,-34.5
43,27.838,118500,0.020447243005037308,0.05688953027129173,26.056249618530273,29.380002975463867,0.949,0.949,-10.5,-5.5
43,37.056,119000,0.041197922080755234,0.0953821986913681,24.975170135498047,27.944786071777344,0.949,0.949,38.0,38.0
44,6.715,119500,0.01584179699420929,0.029889121651649475,22.931325912475586,27.598079681396484,0.948,0.948,-28.5,-27.0
44,15.599,120000,0.025906067341566086,0.03116181492805481,23.470914840698242,26.62247085571289,0.948,0.948,-63.0,-63.0
44,24.914,120500,0.06746609508991241,0.03135840594768524,21.651926040649414,25.51729965209961,0.948,0.948,-97.5,-97.5
44,34.061,121000,0.02405480667948723,0.02538231760263443,22.12325096130371,24.492809295654297,0.948,0.948,-133.5,-132.0
44,43.794,121500,0.009115045890212059,0.024106547236442566,22.1864013671875,24.4000186920166,0.948,0.948,-103.0,-83.5
44,53.145,122000,0.04512269049882889,0.053786501288414,21.29736328125,24.579212188720703,0.948,0.948,-53.0,-9.0
45,8.873,122500,0.029711417853832245,0.010324737057089806,21.47321319580078,23.37079429626465,0.947,0.947,-33.0,-33.0
45,17.983,123000,0.0693877711892128,0.06817397475242615,20.372207641601562,24.073579788208008,0.947,0.947,-69.0,-69.0
45,27.663,123500,0.009153429418802261,0.02686624601483345,20.597900390625,23.118946075439453,0.947,0.947,-84.0,-71.0
45,36.737,124000,0.02085745520889759,0.08001744747161865,20.88190269470215,23.45159149169922,0.947,0.947,26.0,18.0
46,4.786,124500,0.0030079055577516556,0.027836531400680542,20.73598289489746,23.611873626708984,0.945,0.945,-18.0,-18.0
46,14.118,125000,0.01359991729259491,0.04270787537097931,19.216896057128906,23.970252990722656,0.945,0.945,38.5,50.0
47,0.801,125500,0.06757630407810211,0.010397091507911682,20.817344665527344,24.357206344604492,0.944,0.944,-3.0,-3.0
47,10.232,126000,0.01438887044787407,0.07086765766143799,21.07673454284668,24.04096794128418,0.944,0.944,-37.5,-37.5
47,19.328,126500,0.010274318046867847,0.05247919261455536,20.0067138671875,23.303375244140625,0.944,0.944,25.5,19.0
48,0.565,127000,0.03782938793301582,0.030623454600572586,19.910888671875,23.14214515686035,0.943,0.943,-3.0,-3.0
48,9.698,127500,0.04092699661850929,0.45796072483062744,18.40751838684082,23.192167282104492,0.943,0.943,-37.5,-37.5
48,18.811,128000,0.03202444314956665,0.010155458934605122,19.949047088623047,22.44265365600586,0.943,0.943,30.5,20.5
48,27.729,128500,0.09619200229644775,0.05570346862077713,20.297348022460938,23.663352966308594,0.943,0.943,87.0,77.0
49,9.228,129000,0.02435510978102684,0.09648203104734421,20.221454620361328,22.670780181884766,0.942,0.942,-34.5,-34.5
49,18.18,129500,0.0261929240077734,0.10452914237976074,20.08759307861328,22.37076759338379,0.942,0.942,7.5,20.5
49,27.356,130000,0.04989410191774368,0.012649422511458397,20.61954116821289,22.348926544189453,0.942,0.942,83.5,51.0
50,8.497,130500,0.008901077322661877,0.06310103833675385,19.851818084716797,22.49638557434082,0.941,0.941,-33.0,-31.5
50,17.632,131000,0.024044230580329895,0.07952538132667542,20.423864364624023,22.986879348754883,0.941,0.941,17.0,10.5
50,26.815,131500,0.10558793693780899,0.09462938457727432,20.313039779663086,22.300912857055664,0.941,0.941,86.5,60.5
51,7.848,132000,0.0065680076368153095,0.046893104910850525,19.946983337402344,22.25963592529297,0.939,0.939,15.5,28.5
51,16.849,132500,0.055845849215984344,0.08779409527778625,20.253711700439453,22.25770378112793,0.939,0.939,91.5,78.5
52,2.126,133000,0.09391720592975616,0.028051050379872322,20.560354232788086,21.820907592773438,0.938,0.938,-9.0,-7.5
52,11.313,133500,0.20897048711776733,0.025392500683665276,20.441608428955078,21.70248794555664,0.938,0.938,-42.0,-43.5
52,20.723,134000,0.1992235630750656,0.02458205446600914,20.65522003173828,21.03685760498047,0.938,0.938,14.5,-18.0
53,2.093,134500,0.07588443905115128,0.013912157155573368,20.703479766845703,20.3957462310791,0.937,0.937,-7.5,-9.0
53,11.661,135000,0.006938076578080654,0.1269601434469223,21.830947875976562,20.02488899230957,0.937,0.937,-29.0,-35.5
53,20.67,135500,0.009595546871423721,0.006701399572193623,20.44281578063965,19.681110382080078,0.937,0.937,71.5,6.5
54,5.773,136000,0.08323424309492111,0.0481439083814621,20.552658081054688,20.12151336669922,0.936,0.936,-22.5,-22.5
54,14.941,136500,0.10602740943431854,0.02278304100036621,21.12439727783203,18.631399154663086,0.936,0.936,21.0,40.5
55,2.297,137000,0.05179982632398605,0.011005064472556114,21.139583587646484,19.06262969970703,0.935,0.935,-9.0,-9.0
55,11.909,137500,0.11152486503124237,0.012883661314845085,21.70865821838379,18.568798065185547,0.935,0.935,15.0,49.0
56,0.635,138000,0.031811658293008804,0.037537794560194016,21.457712173461914,18.29745864868164,0.933,0.933,-3.0,-3.0
56,9.794,138500,0.024885106831789017,0.09663884341716766,21.81521987915039,18.42352867126465,0.933,0.933,-37.5,-37.5
56,18.91,139000,0.01777641661465168,0.010763698257505894,21.93472671508789,18.35552978515625,0.933,0.933,-38.0,-52.5
56,27.967,139500,0.022214677184820175,0.06169513612985611,22.26926612854004,17.89896011352539,0.933,0.933,30.0,41.5
57,5.103,140000,0.08214490115642548,0.009046687744557858,22.9744815826416,17.757217407226562,0.932,0.932,-19.5,-21.0
57,14.524,140500,0.034114040434360504,0.03836628794670105,22.612607955932617,17.045101165771484,0.932,0.932,37.0,42.0
58,0.694,141000,0.012068691663444042,0.016778623685240746,22.24352264404297,17.03750991821289,0.931,0.931,-3.0,-3.0
58,9.788,141500,0.028874678537249565,0.0037413756363093853,21.692054748535156,16.655498504638672,0.931,0.931,3.0,19.5
58,19.01,142000,0.052483223378658295,0.01650923117995262,22.051441192626953,16.428159713745117,0.931,0.931,20.5,56.5
59,0.093,142500,0.0635409876704216,0.006365635897964239,22.338064193725586,16.376056671142578,0.93,0.93,-1.5,-1.5
59,9.43,143000,0.09332003444433212,0.040514491498470306,22.329261779785156,15.733884811401367,0.93,0.93,-3.5,8.0
59,18.819,143500,0.10851125419139862,0.004163539037108421,22.173986434936523,15.773487091064453,0.93,0.93,53.0,64.5
60,3.274,144000,0.4201534688472748,0.20820754766464233,22.20685577392578,15.222777366638184,0.929,0.929,-13.5,-12.0
60,12.639,144500,0.08625151216983795,0.051742035895586014,22.264911651611328,15.023887634277344,0.929,0.929,-15.5,-1.0
60,22.138,145000,0.03147208318114281,0.060422204434871674,22.368772506713867,15.397868156433105,0.929,0.929,67.0,60.5
61,3.419,145500,0.05047175660729408,0.007569639477878809,22.8859806060791,14.941015243530273,0.928,0.928,-12.0,-12.0
61,12.856,146000,0.020312828943133354,0.00676867226138711,23.71464729309082,14.83214282989502,0.928,0.928,-40.0,-41.5
61,22.057,146500,0.021024418994784355,0.012929372489452362,22.6773624420166,14.65975284576416,0.928,0.928,-73.0,-76.0
61,31.236,147000,0.008918714709579945,0.04531736671924591,22.83409309387207,14.129781723022461,0.928,0.928,-44.0,-47.0
61,40.472,147500,0.08902107179164886,0.08564450591802597,23.80427360534668,13.921165466308594,0.928,0.928,25.5,22.5
62,8.051,148000,0.10677827894687653,0.01051739975810051,24.06817626953125,14.372452735900879,0.926,0.926,-30.0,-30.0
62,17.299,148500,0.018467117100954056,0.016305487602949142,23.878000259399414,13.232872009277344,0.926,0.926,-64.5,-64.5
62,26.97,149000,0.2876962423324585,0.04611645266413689,23.28033447265625,13.887091636657715,0.926,0.926,-61.5,-60.0
62,36.218,149500,0.03914304077625275,0.08069849759340286,23.754730224609375,13.242198944091797,0.926,0.926,-75.0,-68.5
62,45.371,150000,0.048838287591934204,0.0025656837970018387,23.732879638671875,12.99760627746582,0.926,0.926,-52.5,-65.5
63,0.453,150500,0.0774090588092804,0.03526110202074051,24.191194534301758,13.418941497802734,0.925,0.925,-1.5,-3.0
63,9.63,151000,0.07482191175222397,0.03441048413515091,25.521047592163086,13.182594299316406,0.925,0.925,-37.5,-36.0
63,18.876,151500,0.33026865124702454,0.07884834706783295,25.076414108276367,13.363350868225098,0.925,0.925,51.5,53.0
64,4.183,152000,0.1614035665988922,0.040425341576337814,25.20724105834961,12.952404022216797,0.924,0.924,-16.5,-16.5
64,13.39,152500,0.08384453505277634,0.016278402879834175,24.571598052978516,12.89941692352295,0.924,0.924,-51.0,-52.5
64,22.524,153000,0.15260371565818787,0.034101199358701706,24.12104034423828,12.942855834960938,0.924,0.924,-40.0,-59.5
64,31.863,153500,0.28014639019966125,0.024362675845623016,25.9312744140625,13.0771484375,0.924,0.924,23.0,3.5
64,41.179,154000,0.09987739473581314,0.08645085990428925,26.26248550415039,12.991718292236328,0.924,0.924,8.0,8.0
65,6.931,154500,0.03495246171951294,0.01711823046207428,27.38754653930664,12.491617202758789,0.923,0.923,-27.0,-27.0
65,16.52,155000,0.17206819355487823,0.004189858213067055,28.537948608398438,13.087520599365234,0.923,0.923,-61.5,-55.0
65,26.166,155500,0.17215409874916077,0.03170434385538101,27.719257354736328,12.37786865234375,0.923,0.923,0.0,8.0
65,35.445,156000,0.050063908100128174,0.0364110991358757,28.100055694580078,12.976540565490723,0.923,0.923,-0.5,12.5
65,44.952,156500,0.12967745959758759,0.003853838425129652,29.263492584228516,12.517151832580566,0.923,0.923,-22.0,-7.5
65,54.358,157000,0.05095507949590683,0.01681860350072384,28.48145294189453,12.529576301574707,0.923,0.923,-51.5,-42.0
65,63.902,157500,0.07982911914587021,0.0447242334485054,30.688627243041992,12.552159309387207,0.923,0.923,-40.5,-37.5
66,9.197,158000,0.24493290483951569,0.06844672560691833,29.0507755279541,12.856751441955566,0.922,0.922,-34.5,-33.0
66,18.404,158500,0.2992844581604004,0.046913549304008484,30.35191535949707,12.273641586303711,0.922,0.922,-28.5,-10.5
66,27.436,159000,0.21981148421764374,0.014846611768007278,31.31967544555664,12.318573951721191,0.922,0.922,-17.5,-12.5
66,36.719,159500,0.10822804272174835,0.10151282697916031,30.43667984008789,12.561622619628906,0.922,0.922,26.0,39.0
67,7.842,160000,0.1501512974500656,0.013690611347556114,31.7388973236084,12.255719184875488,0.92,0.92,-30.0,-28.5
67,17.221,160500,0.07034220546483994,0.007767234928905964,31.297285079956055,11.882281303405762,0.92,0.92,-64.5,-64.5
67,26.913,161000,0.07652191817760468,0.018075022846460342,32.44739532470703,11.960423469543457,0.92,0.92,-99.0,-97.5
67,36.387,161500,0.025471217930316925,0.012391195632517338,33.33991241455078,12.168632507324219,0.92,0.92,-132.0,-132.0
67,45.531,162000,0.03784995153546333,0.04383350908756256,31.921062469482422,11.867692947387695,0.92,0.92,-166.5,-168.0
67,54.746,162500,0.17383094131946564,0.010870970785617828,33.930694580078125,11.745994567871094,0.92,0.92,-202.5,-202.5
67,63.972,163000,0.15784473717212677,0.09455452859401703,33.790679931640625,11.643592834472656,0.92,0.92,-237.0,-235.5
67,73.127,163500,0.02445143461227417,0.018232082948088646,34.617218017578125,11.97150993347168,0.92,0.92,-270.0,-270.0
67,82.94,164000,0.02572081983089447,0.02482784539461136,34.03935241699219,11.478860855102539,0.92,0.92,-304.5,-306.0
68,2.319,164500,0.12159112840890884,0.04546833783388138,34.022274017333984,10.789488792419434,0.919,0.919,-7.5,-9.0
68,11.96,165000,0.07090098410844803,0.024700583890080452,33.016719818115234,11.538557052612305,0.919,0.919,-43.5,-43.5
68,21.332,165500,0.06753852963447571,0.044281281530857086,32.799293518066406,10.770612716674805,0.919,0.919,-78.0,-78.0
68,30.61,166000,0.046634480357170105,0.02299932949244976,33.55803680419922,10.951091766357422,0.919,0.919,-114.0,-112.5
68,39.918,166500,0.0454530343413353,0.003421915927901864,32.826438903808594,10.718451499938965,0.919,0.919,-31.5,-48.0
69,3.157,167000,0.060326166450977325,0.0025886280927807093,32.114566802978516,10.481979370117188,0.918,0.918,-12.0,-12.0
69,12.944,167500,0.030051028355956078,0.0017764370422810316,31.189788818359375,9.933856010437012,0.918,0.918,-46.5,-48.0
69,22.216,168000,0.01800604909658432,0.01067462470382452,30.879554748535156,10.109381675720215,0.918,0.918,28.0,-3.0
70,3.492,168500,0.006923766806721687,0.004054417833685875,31.337547302246094,9.721402168273926,0.917,0.917,-13.5,-12.0
70,13.731,169000,0.02353769727051258,0.002142545999959111,30.965829849243164,9.385162353515625,0.917,0.917,-48.0,-48.0
70,23.742,169500,0.00881167035549879,0.00283615430817008,30.082794189453125,9.493550300598145,0.917,0.917,-81.0,-82.5
70,33.146,170000,0.020822688937187195,0.005041036754846573,29.496944427490234,9.804738998413086,0.917,0.917,-45.5,-52.0
70,42.441,170500,0.00523048872128129,0.005425635725259781,28.8319149017334,8.981648445129395,0.917,0.917,-8.5,-15.0
70,51.603,171000,0.04616609215736389,0.005681225098669529,27.539697647094727,9.194685935974121,0.917,0.917,-22.0,-17.0
71,4.486,171500,0.005085826385766268,0.07690880447626114,27.371368408203125,9.26828670501709,0.916,0.916,-16.5,-16.5
71,14.211,172000,0.05763314664363861,0.005282376427203417,26.701984405517578,9.406926155090332,0.916,0.916,-51.0,-51.0
71,24.02,172500,0.011379672214388847,0.005829628556966782,26.5483455657959,9.190223693847656,0.916,0.916,-84.0,-85.5
71,33.382,173000,0.042546410113573074,0.012936566025018692,26.185644149780273,9.362369537353516,0.916,0.916,-120.0,-120.0
71,42.729,173500,0.043298717588186264,0.002888923743739724,25.243350982666016,8.820575714111328,0.916,0.916,-127.0,-115.5
71,52.213,174000,0.02737603709101677,0.003437250619754195,25.268522262573242,8.942586898803711,0.916,0.916,-51.0,-39.5
72,3.64,174500,0.015069407410919666,0.030034640803933144,24.384553909301758,8.953242301940918,0.914,0.914,-15.0,-13.5
72,13.001,175000,0.04297460615634918,0.08520713448524475,23.76492691040039,9.076228141784668,0.914,0.914,-48.0,-48.0
72,22.298,175500,0.013076359406113625,0.04315781220793724,23.88617706298828,9.452362060546875,0.914,0.914,-76.0,-76.0
72,31.61,176000,0.016323477029800415,0.0292500052601099,23.585994720458984,9.241608619689941,0.914,0.914,-8.0,-11.5
72,40.961,176500,0.07446972280740738,0.07724521309137344,23.88960838317871,8.996725082397461,0.914,0.914,24.0,37.0
73,8.407,177000,0.0638633742928505,0.06177384406328201,24.218791961669922,9.475093841552734,0.913,0.913,-33.0,-31.5
73,17.611,177500,0.030138934031128883,0.011049414053559303,23.55886459350586,9.483526229858398,0.913,0.913,-67.5,-66.0
73,27.247,178000,0.06509097665548325,0.026389988139271736,22.598312377929688,8.765307426452637,0.913,0.913,-17.5,-30.5
73,36.94,178500,0.06665751338005066,0.03387828543782234,22.499141693115234,8.988914489746094,0.913,0.913,53.5,21.0
74,8.602,179000,0.06475334614515305,0.0036773993633687496,23.086111068725586,8.562061309814453,0.912,0.912,-33.0,-33.0
74,18.104,179500,0.17455461621284485,0.004068853799253702,22.9274959564209,8.856658935546875,0.912,0.912,-69.0,-67.5
74,27.611,180000,0.1281663477420807,0.03336772695183754,23.077011108398438,8.467672348022461,0.912,0.912,-50.0,-51.5
74,37.511,180500,0.01759995147585869,0.012083034962415695,23.39238166809082,8.914511680603027,0.912,0.912,0.0,11.5
75,5.245,181000,0.04173211380839348,0.012950005009770393,23.480932235717773,8.64966869354248,0.911,0.911,-19.5,-19.5
75,15.716,181500,0.024901852011680603,0.005390824284404516,22.874393463134766,8.958670616149902,0.911,0.911,-54.0,-55.5
75,25.073,182000,0.05563706159591675,0.02654263563454151,23.093914031982422,9.176839828491211,0.911,0.911,-87.0,-90.0
75,34.261,182500,0.024446045979857445,0.013309510424733162,22.60004234313965,9.100699424743652,0.911,0.911,-121.5,-111.5
75,43.701,183000,0.03394221141934395,0.06736256182193756,22.61788558959961,9.953144073486328,0.911,0.911,-141.5,-146.0
75,53.074,183500,0.06745590269565582,0.0616372674703598,22.606464385986328,9.55644416809082,0.911,0.911,-119.0,-128.5
75,62.577,184000,0.021032806485891342,0.020205233246088028,21.794422149658203,8.536008834838867,0.911,0.911,-119.5,-124.0
75,72.432,184500,0.007905270904302597,0.032219137996435165,22.346399307250977,8.67184066772461,0.911,0.911,-134.5,-140.5
75,81.826,185000,0.01200022455304861,0.0123288594186306,21.535436630249023,9.349921226501465,0.911,0.911,-104.0,-103.5
76,8.591,185500,0.03792533650994301,0.011971455067396164,21.096426010131836,8.196746826171875,0.91,0.91,32.0,19.0
76,18.121,186000,0.06456897407770157,0.06082918494939804,21.374637603759766,9.515329360961914,0.91,0.91,87.0,69.0
77,6.026,186500,0.04453863576054573,0.017148200422525406,21.109582901000977,10.406522750854492,0.909,0.909,-21.0,-22.5
77,15.725,187000,0.03160129114985466,0.050609294325113297,20.935958862304688,9.238304138183594,0.909,0.909,-55.5,-57.0
77,25.002,187500,0.023973051458597183,0.024122167378664017,20.40971565246582,8.494529724121094,0.909,0.909,-90.0,-91.5
77,34.324,188000,0.010710472241044044,0.020558709278702736,20.176162719726562,9.535405158996582,0.909,0.909,-85.5,-87.0
77,43.632,188500,0.008369979448616505,0.046837348490953445,19.50449562072754,9.576029777526855,0.909,0.909,-74.5,-30.5
77,53.077,189000,0.015588544309139252,0.008597876876592636,19.616893768310547,10.20804500579834,0.909,0.909,-52.0,-18.0
78,8.053,189500,0.00546874338760972,0.07625551521778107,18.790786743164062,9.289650917053223,0.907,0.907,-28.5,-30.0
78,17.753,190000,0.011765730567276478,0.037067707628011703,18.909584045410156,9.855077743530273,0.907,0.907,-38.5,-45.0
78,27.016,190500,0.007331991568207741,0.037041474133729935,18.403120040893555,9.748787879943848,0.907,0.907,-6.5,-27.5
79,0.193,191000,0.03271051496267319,0.10715923458337784,18.618328094482422,11.761894226074219,0.906,0.906,-1.5,-1.5
79,9.711,191500,0.04688778519630432,0.07674284279346466,18.455081939697266,9.92057991027832,0.906,0.906,-36.0,-36.0
