episode,step,loss_p1,loss_p2,q_p1,q_p2,eps_p1,eps_p2,reward_p1,reward_p2
450,267000,0.19593122601509094,0.15506409108638763,37.54136657714844,13.960975646972656,0.466,0.466,20.5,27.0
452,267500,0.2457372099161148,0.15075209736824036,44.256248474121094,14.077582359313965,0.463,0.463,27.0,17.5
454,268000,0.34203389286994934,0.197668194770813,35.955528259277344,14.399274826049805,0.461,0.461,23.5,22.0
456,268500,0.3493298888206482,0.05635332688689232,39.19480514526367,14.226609230041504,0.459,0.459,15.5,22.0
458,269000,0.1509838104248047,0.0390763133764267,37.30274963378906,14.349724769592285,0.456,0.456,18.5,18.5
459,269500,0.23466777801513672,0.22048555314540863,39.822532653808594,14.081304550170898,0.455,0.455,30.0,33.0
461,270000,0.2305448055267334,0.10851256549358368,37.65967559814453,14.228177070617676,0.453,0.453,17.0,17.0
462,270500,0.15836083889007568,0.12406009435653687,32.67821502685547,13.821268081665039,0.451,0.451,39.5,25.0
462,270500,0.18198943138122559,0.10003203898668289,38.96751022338867,14.178474426269531,0.451,0.451,39.5,25.0
462,270500,0.4420231580734253,0.03619314357638359,41.70166015625,13.742511749267578,0.451,0.451,39.5,25.0
462,270500,0.39554738998413086,0.11444132030010223,38.813873291015625,14.04855728149414,0.451,0.451,39.5,25.0
462,270500,0.1696125715970993,0.12944303452968597,42.817909240722656,14.457036972045898,0.451,0.451,39.5,25.0
462,270500,0.2945781648159027,0.10942325741052628,32.86580276489258,14.251977920532227,0.451,0.451,39.5,25.0
462,270500,0.46523958444595337,0.08396434783935547,36.425140380859375,14.144340515136719,0.451,0.451,39.5,25.0
462,270500,0.5403182506561279,0.06529776751995087,37.44288635253906,13.62482738494873,0.451,0.451,39.5,25.0
462,270500,0.2788811922073364,0.11065815389156342,31.573570251464844,13.769856452941895,0.451,0.451,39.5,25.0
462,270500,0.2390381395816803,0.044467516243457794,31.88187026977539,14.383163452148438,0.451,0.451,39.5,25.0
462,270500,0.22018516063690186,0.041461601853370667,38.70097351074219,14.009403228759766,0.451,0.451,39.5,25.0
462,270500,0.18711940944194794,0.16196013987064362,34.23102569580078,14.265707969665527,0.451,0.451,39.5,25.0
462,270500,0.3471406102180481,0.0939505323767662,40.00035095214844,13.65640640258789,0.451,0.451,39.5,25.0
462,270500,0.45736294984817505,0.11529511213302612,35.9709587097168,14.206265449523926,0.451,0.451,39.5,25.0
462,270500,0.335350900888443,0.18626338243484497,44.07428741455078,14.223989486694336,0.451,0.451,39.5,25.0
462,270500,0.24532945454120636,0.16658352315425873,35.304481506347656,14.358903884887695,0.451,0.451,39.5,25.0
462,270500,0.1656653732061386,0.04266204684972763,30.012107849121094,13.480093002319336,0.451,0.451,39.5,25.0
462,270500,0.17927061021327972,0.1533406674861908,34.81454086303711,14.500783920288086,0.451,0.451,39.5,25.0
462,270500,0.2148676961660385,0.08678239583969116,34.614933013916016,14.149046897888184,0.451,0.451,39.5,25.0
462,270500,0.38447025418281555,0.15230585634708405,34.75547409057617,14.187983512878418,0.451,0.451,39.5,25.0
462,270500,0.09882170706987381,0.1386607438325882,33.10523223876953,14.013203620910645,0.451,0.451,39.5,25.0
462,270500,0.42956337332725525,0.10047094523906708,33.44999694824219,14.358484268188477,0.451,0.451,39.5,25.0
462,270500,0.20117461681365967,0.12221328169107437,30.1695613861084,14.39084243774414,0.451,0.451,39.5,25.0
462,270500,0.26275819540023804,0.04251623526215553,32.49855041503906,13.748416900634766,0.451,0.451,39.5,25.0
462,270500,0.2942190170288086,0.047960035502910614,32.357261657714844,14.374411582946777,0.451,0.451,39.5,25.0
462,270500,0.1945236474275589,0.0757710263133049,33.139747619628906,13.57646656036377,0.451,0.451,39.5,25.0
462,270500,0.2055470198392868,0.11523611843585968,33.54841995239258,13.933140754699707,0.451,0.451,39.5,25.0
462,270500,0.20249809324741364,0.11001665890216827,33.348419189453125,14.458040237426758,0.451,0.451,39.5,25.0
462,270500,0.25757312774658203,0.06306304037570953,30.93838119506836,14.094682693481445,0.451,0.451,39.5,25.0
462,270500,0.694541335105896,0.0502074733376503,38.40735626220703,14.171459197998047,0.451,0.451,39.5,25.0
462,270500,0.31662097573280334,0.04250862076878548,39.777435302734375,14.095279693603516,0.451,0.451,39.5,25.0
462,270500,0.31536218523979187,0.07176010310649872,37.32262420654297,13.981027603149414,0.451,0.451,39.5,25.0
462,270500,0.1959797739982605,0.14420552551746368,32.95457077026367,13.911486625671387,0.451,0.451,39.5,25.0
462,270500,0.2640732228755951,0.15103057026863098,36.895050048828125,13.997334480285645,0.451,0.451,39.5,25.0
462,270500,0.15319415926933289,0.04434942454099655,34.90787124633789,13.842602729797363,0.451,0.451,39.5,25.0
462,270500,0.40731918811798096,0.04139275103807449,33.06062316894531,13.59504222869873,0.451,0.451,39.5,25.0
462,270500,0.18103820085525513,0.043764740228652954,36.82429504394531,14.401182174682617,0.451,0.451,39.5,25.0
462,270500,0.17121782898902893,0.05725787952542305,35.622825622558594,13.83867073059082,0.451,0.451,39.5,25.0
462,270500,0.1415076106786728,0.18004299700260162,40.01502990722656,14.103458404541016,0.451,0.451,39.5,25.0
462,270500,0.23308806121349335,0.11551066488027573,49.306190490722656,13.727995872497559,0.451,0.451,39.5,25.0
462,270500,0.15249580144882202,0.09512750059366226,39.87777328491211,13.82363510131836,0.451,0.451,39.5,25.0
462,270500,0.2413794845342636,0.05368444323539734,37.97112274169922,13.86042594909668,0.451,0.451,39.5,25.0
462,270500,0.20912647247314453,0.10799320042133331,38.190773010253906,13.877750396728516,0.451,0.451,39.5,25.0
462,270500,0.29144757986068726,0.07159563899040222,44.76984405517578,14.433636665344238,0.451,0.451,39.5,25.0
462,270500,0.1652182787656784,0.19217875599861145,35.65965270996094,13.482734680175781,0.451,0.451,39.5,25.0
462,270500,0.2507134974002838,0.04899173229932785,33.04552459716797,14.429811477661133,0.451,0.451,39.5,25.0
462,270500,0.16005507111549377,0.04236568510532379,33.529762268066406,14.640081405639648,0.451,0.451,39.5,25.0
462,270500,0.22022943198680878,0.07498221099376678,36.21914291381836,13.823192596435547,0.451,0.451,39.5,25.0
462,270500,0.1631418615579605,0.037133485078811646,35.971309661865234,13.841156959533691,0.451,0.451,39.5,25.0
462,270500,0.10780393332242966,0.04218181222677231,31.26751136779785,14.569982528686523,0.451,0.451,39.5,25.0
462,270500,0.16891978681087494,0.059016551822423935,37.34077835083008,14.40432357788086,0.451,0.451,39.5,25.0
462,270500,0.3548494875431061,0.05424528568983078,35.519981384277344,14.02780532836914,0.451,0.451,39.5,25.0
462,270500,0.20601116120815277,0.02650027722120285,33.90285873413086,13.9189453125,0.451,0.451,39.5,25.0
462,270500,0.36848485469818115,0.07852036505937576,36.29801940917969,13.987512588500977,0.451,0.451,39.5,25.0
462,270500,0.19370809197425842,0.10866733640432358,34.66695785522461,13.932506561279297,0.451,0.451,39.5,25.0
462,270500,0.16771912574768066,0.06746150553226471,33.74356460571289,13.994126319885254,0.451,0.451,39.5,25.0
462,270500,0.08623465150594711,0.021454302594065666,39.32263946533203,13.980775833129883,0.451,0.451,39.5,25.0
462,270500,0.17112527787685394,0.10825642943382263,35.98755645751953,13.585861206054688,0.451,0.451,39.5,25.0
462,270500,0.12850642204284668,0.0820336788892746,35.00653839111328,14.256278991699219,0.451,0.451,39.5,25.0
462,270500,0.43058621883392334,0.06526544690132141,32.487239837646484,13.941539764404297,0.451,0.451,39.5,25.0
462,270500,0.5056095719337463,0.1270807683467865,44.768028259277344,14.035357475280762,0.451,0.451,39.5,25.0
462,270500,0.16977155208587646,0.07863514125347137,32.87494659423828,14.081063270568848,0.451,0.451,39.5,25.0
462,270500,0.30730772018432617,0.2196166068315506,36.28341293334961,14.149543762207031,0.451,0.451,39.5,25.0
462,270500,0.24025806784629822,0.14881527423858643,42.27339553833008,14.141942977905273,0.451,0.451,39.5,25.0
462,270500,0.1937219202518463,0.22565560042858124,32.923770904541016,14.099727630615234,0.451,0.451,39.5,25.0
462,270500,0.18243113160133362,0.08620364218950272,33.11488342285156,14.060720443725586,0.451,0.451,39.5,25.0
462,270500,0.15032203495502472,0.1954980343580246,30.986114501953125,13.623432159423828,0.451,0.451,39.5,25.0
462,270500,0.3706633746623993,0.08596085757017136,35.67845153808594,14.298348426818848,0.451,0.451,39.5,25.0
462,270500,0.4689389765262604,0.21129253506660461,41.89554214477539,14.770766258239746,0.451,0.451,39.5,25.0
462,270500,0.29880693554878235,0.07649194449186325,34.882469177246094,13.658661842346191,0.451,0.451,39.5,25.0
462,270500,0.15929709374904633,0.10592859238386154,38.649505615234375,13.92299747467041,0.451,0.451,39.5,25.0
462,270500,0.2959185838699341,0.13183706998825073,42.26609802246094,13.435881614685059,0.451,0.451,39.5,25.0
462,270500,0.13655172288417816,0.053744494915008545,32.237728118896484,13.985533714294434,0.451,0.451,39.5,25.0
462,270500,0.2048923671245575,0.04739798605442047,39.81487274169922,13.966265678405762,0.451,0.451,39.5,25.0
462,270500,0.18089595437049866,0.0951906070113182,30.91864013671875,14.079961776733398,0.451,0.451,39.5,25.0
462,270500,0.13195626437664032,0.03192514553666115,33.46802520751953,14.690765380859375,0.451,0.451,39.5,25.0
462,270500,0.6781522035598755,0.034942857921123505,39.415443420410156,14.070900917053223,0.451,0.451,39.5,25.0
462,270500,0.171839639544487,0.12430417537689209,35.68996047973633,13.855074882507324,0.451,0.451,39.5,25.0
462,270500,0.1397305727005005,0.140581414103508,34.80830383300781,13.981886863708496,0.451,0.451,39.5,25.0
462,270500,0.34251078963279724,0.04252994805574417,35.47422790527344,14.34606647491455,0.451,0.451,39.5,25.0
462,270500,0.1377650648355484,0.2846369743347168,33.97753143310547,14.334487915039062,0.451,0.451,39.5,25.0
462,270500,0.6384781002998352,0.088216133415699,38.56193923950195,13.665873527526855,0.451,0.451,39.5,25.0
462,270500,0.23267176747322083,0.1296393722295761,32.458675384521484,14.396546363830566,0.451,0.451,39.5,25.0
462,270500,0.26648709177970886,0.06929429620504379,34.8477668762207,14.32053279876709,0.451,0.451,39.5,25.0
462,270500,0.13344329595565796,0.0790555402636528,32.99374771118164,13.865301132202148,0.451,0.451,39.5,25.0
462,270500,0.39304566383361816,0.044917698949575424,39.36516571044922,14.086484909057617,0.451,0.451,39.5,25.0
462,270500,0.2355366200208664,0.06819535791873932,42.910404205322266,13.971963882446289,0.451,0.451,39.5,25.0
462,270500,0.3593652844429016,0.14852352440357208,40.684391021728516,13.397710800170898,0.451,0.451,39.5,25.0
462,270500,0.1875445693731308,0.1404561698436737,36.913448333740234,13.733922958374023,0.451,0.451,39.5,25.0
462,270500,0.25010794401168823,0.16593027114868164,37.68423080444336,13.6275634765625,0.451,0.451,39.5,25.0
462,270500,0.1463092863559723,0.053646307438611984,40.42695617675781,14.278249740600586,0.451,0.451,39.5,25.0
462,270500,0.2511045038700104,0.05767339468002319,31.202007293701172,14.622621536254883,0.451,0.451,39.5,25.0
462,270500,0.1684887409210205,0.06580692529678345,35.290740966796875,13.950235366821289,0.451,0.451,39.5,25.0
462,270500,0.17899644374847412,0.20257870852947235,35.409156799316406,13.760110855102539,0.451,0.451,39.5,25.0
462,270500,0.32844623923301697,0.09520448744297028,37.97304916381836,14.487698554992676,0.451,0.451,39.5,25.0
462,270500,0.20657730102539062,0.07680357247591019,35.9846305847168,14.130839347839355,0.451,0.451,39.5,25.0
462,270500,0.3647051155567169,0.06409578025341034,44.0774040222168,14.308089256286621,0.451,0.451,39.5,25.0
462,270500,0.17254644632339478,0.11269479244947433,34.23539352416992,14.263357162475586,0.451,0.451,39.5,25.0
464,271000,0.31405019760131836,0.06698238104581833,38.81983947753906,14.558565139770508,0.449,0.449,14.0,25.5
466,271500,0.15435686707496643,0.0781840831041336,32.492645263671875,14.449189186096191,0.447,0.447,22.0,22.0
468,272000,0.13504019379615784,0.14400264620780945,37.32843780517578,14.37995719909668,0.444,0.444,12.0,12.0
470,272500,0.22518256306648254,0.0759415477514267,40.270782470703125,14.201952934265137,0.442,0.442,5.0,-1.5
472,273000,0.22659136354923248,0.12682676315307617,42.449405670166016,14.238668441772461,0.44,0.44,3.5,2.0
473,273500,0.16651767492294312,0.02797200344502926,42.88654708862305,14.261916160583496,0.438,0.438,40.5,40.5
475,274000,0.41196170449256897,0.1113719493150711,43.08607482910156,14.431352615356445,0.436,0.436,42.0,29.0
477,274500,0.21985214948654175,0.17168369889259338,38.808349609375,14.045330047607422,0.434,0.434,5.5,12.0
478,275000,0.4473881721496582,0.07156575471162796,37.8911018371582,14.295612335205078,0.432,0.432,11.5,2.0
480,275500,0.811267614364624,0.10504412651062012,51.20813751220703,13.611119270324707,0.43,0.43,12.0,5.5
482,276000,0.2681284248828888,0.11517505347728729,44.29680633544922,14.423300743103027,0.428,0.428,23.5,17.0
484,276500,0.33407410979270935,0.1519714742898941,41.6925048828125,14.463886260986328,0.425,0.425,7.0,13.5
485,277000,0.5027533173561096,0.266851544380188,39.27998733520508,14.495338439941406,0.424,0.424,37.5,19.5
487,277500,0.759657621383667,0.05352531373500824,46.61714172363281,14.802556037902832,0.422,0.422,30.5,30.5
489,278000,0.16471166908740997,0.07291506975889206,40.360069274902344,15.147823333740234,0.419,0.419,-1.5,-1.5
490,278500,0.2703104615211487,0.08350583910942078,41.830345153808594,14.420742988586426,0.418,0.418,42.0,40.5
492,279000,0.21416793763637543,0.041156113147735596,32.784332275390625,14.153059005737305,0.416,0.416,34.0,40.5
494,279500,0.22003337740898132,0.11285413801670074,36.99717330932617,15.489734649658203,0.413,0.413,2.0,8.5
495,280000,0.17771708965301514,0.07410546392202377,35.496917724609375,15.58045768737793,0.412,0.412,32.5,21.0
497,280500,0.25913065671920776,0.08876477181911469,33.65726852416992,14.331607818603516,0.41,0.41,-6.0,0.5
498,281000,0.43936023116111755,0.10430372506380081,44.813690185546875,14.53357982635498,0.409,0.409,-1.0,4.0
499,281500,0.2075062394142151,0.11941289156675339,40.18766784667969,14.609644889831543,0.407,0.407,-1.5,-1.5
499,282000,0.19715918600559235,0.052265044301748276,36.30059814453125,14.434377670288086,0.407,0.407,-20.0,-17.0
499,282500,0.13739216327667236,0.11176513880491257,36.165122985839844,14.57973575592041,0.407,0.407,-53.0,-48.5
499,283000,0.25714772939682007,0.24705757200717926,36.65767288208008,15.214423179626465,0.407,0.407,-86.0,-78.5
499,283500,0.24543966352939606,0.24015899002552032,35.29642105102539,15.271659851074219,0.407,0.407,-116.0,-110.0
499,284000,0.16471731662750244,0.062498804181814194,35.267845153808594,14.523987770080566,0.407,0.407,-147.5,-140.0
501,284500,0.10402616113424301,0.06739377975463867,32.338985443115234,13.878076553344727,0.405,0.405,18.5,20.0
503,285000,0.17347906529903412,0.03841742128133774,33.37310028076172,14.234280586242676,0.403,0.403,-1.5,-1.5
504,285500,0.294116348028183,0.07693614810705185,27.39017105102539,14.405725479125977,0.402,0.402,2.5,7.5
504,286000,0.1511211097240448,0.05393527075648308,28.887319564819336,13.69481086730957,0.402,0.402,-30.5,-24.0
504,286500,0.11112525314092636,0.09776303172111511,31.507598876953125,14.16316032409668,0.402,0.402,-62.0,-52.5
504,287000,0.11486082524061203,0.07256734371185303,27.391281127929688,13.212159156799316,0.402,0.402,-92.0,-82.5
504,287500,0.05939173698425293,0.10843160003423691,26.430456161499023,13.315616607666016,0.402,0.402,-125.0,-112.5
504,288000,0.2823712229728699,0.07841772586107254,31.678632736206055,13.282978057861328,0.402,0.402,-156.5,-141.0
506,288500,0.09734348207712173,0.0701795294880867,30.743444442749023,12.946895599365234,0.399,0.399,-1.0,0.5
507,289000,0.08966345340013504,0.056216828525066376,24.57520294189453,13.263824462890625,0.398,0.398,10.5,-2.5
508,289500,0.14598031342029572,0.10461815446615219,26.23090362548828,13.188447952270508,0.397,0.397,8.0,6.5
509,290000,0.2540283501148224,0.10925188660621643,24.6412296295166,12.842772483825684,0.396,0.396,-1.5,-1.5
510,290500,0.13222289085388184,0.044602081179618835,25.33270263671875,13.454142570495605,0.394,0.394,37.5,39.0
512,291000,0.08517833054065704,0.0746607631444931,27.359722137451172,13.0681791305542,0.392,0.392,17.5,30.5
514,291500,0.04645823314785957,0.07196909934282303,26.909488677978516,12.880827903747559,0.39,0.39,10.5,17.0
516,292000,0.1509615182876587,0.05247580260038376,29.063068389892578,12.350387573242188,0.387,0.387,3.5,-1.5
517,292500,0.289191871881485,0.07285153865814209,26.793838500976562,13.040160179138184,0.386,0.386,-0.5,6.0
517,293000,0.19648917019367218,0.02893826737999916,27.859779357910156,12.265823364257812,0.386,0.386,-22.5,-25.5
517,293500,0.12341126054525375,0.040544070303440094,25.846412658691406,13.070413589477539,0.386,0.386,-54.0,-55.5
517,294000,0.12373310327529907,0.026248568668961525,25.152942657470703,12.06541633605957,0.386,0.386,-82.5,-85.5
517,294500,0.0985817089676857,0.04437864571809769,28.873394012451172,12.164521217346191,0.386,0.386,-114.0,-115.5
517,295000,0.07283756881952286,0.06344718486070633,24.611818313598633,12.855259895324707,0.386,0.386,-142.5,-144.0
519,295500,0.1544133573770523,0.046645279973745346,26.404386520385742,11.615928649902344,0.384,0.384,4.0,10.5
519,296000,0.2327224165201187,0.054863400757312775,24.898902893066406,12.098165512084961,0.384,0.384,-13.0,-6.5
521,296500,0.09414210170507431,0.03777522221207619,31.05698013305664,12.589526176452637,0.381,0.381,18.5,13.5
522,297000,0.2903510630130768,0.05898517742753029,25.534164428710938,13.404288291931152,0.38,0.38,15.0,36.0
522,297500,0.187388077378273,0.0878593921661377,34.50981521606445,12.27919864654541,0.38,0.38,-16.5,6.0
522,298000,0.23481641709804535,0.04094067960977554,38.366703033447266,12.389598846435547,0.38,0.38,-49.5,-24.0
522,298500,0.3338802456855774,0.03779706731438637,40.41474151611328,12.65295124053955,0.38,0.38,-85.5,-52.5
522,299000,0.4035225212574005,0.03970548138022423,45.97625732421875,11.806655883789062,0.38,0.38,-118.5,-82.5
523,299500,0.3090234398841858,0.06585972756147385,46.64655303955078,11.920064926147461,0.379,0.379,3.5,-3.0
524,300000,0.4014264941215515,0.060524314641952515,46.94319534301758,12.122267723083496,0.378,0.378,14.0,7.5
526,300500,0.27859824895858765,0.1809687465429306,41.83698654174805,11.245870590209961,0.375,0.375,3.5,10.0
527,301000,0.594540536403656,0.027679849416017532,45.85405349731445,11.74876594543457,0.374,0.374,39.0,39.0
529,301500,0.24287235736846924,0.04044075310230255,42.718292236328125,11.4348726272583,0.372,0.372,19.0,25.5
531,302000,0.3677683472633362,0.11008504033088684,51.91690444946289,11.877713203430176,0.369,0.369,5.0,3.5
532,302500,0.22956202924251556,0.061430785804986954,48.29752731323242,11.580998420715332,0.368,0.368,13.0,34.0
534,303000,0.4878421723842621,0.1340980976819992,47.19258499145508,11.801820755004883,0.366,0.366,28.5,20.5
535,303500,0.3246302902698517,0.018120592460036278,45.96656799316406,10.743465423583984,0.365,0.365,28.0,33.0
537,304000,0.35710814595222473,0.03798167034983635,44.183387756347656,11.973048210144043,0.362,0.362,28.5,22.0
539,304500,0.2795189917087555,0.1824139654636383,41.800193786621094,11.647231101989746,0.36,0.36,14.0,14.0
540,305000,0.42336589097976685,0.09957286715507507,50.900970458984375,11.482476234436035,0.359,0.359,20.0,16.5
540,305500,0.5093597173690796,0.10481777042150497,61.998023986816406,10.977502822875977,0.359,0.359,-1.5,-12.0
540,306000,0.3538722097873688,0.08987366408109665,49.893402099609375,11.4572114944458,0.359,0.359,-34.5,-40.5
541,306500,0.36457157135009766,0.05504855513572693,58.65448760986328,10.180486679077148,0.358,0.358,-6.0,8.5
542,307000,0.5307155847549438,0.03502769395709038,59.93146896362305,11.029399871826172,0.356,0.356,10.0,23.0
542,307500,0.49499082565307617,0.11292753368616104,61.014625549316406,10.242195129394531,0.356,0.356,-20.0,-2.5
542,308000,0.4802437722682953,0.0471692755818367,58.920413970947266,10.74142837524414,0.356,0.356,-50.0,-29.5
542,308500,0.7949923276901245,0.05863722041249275,63.586456298828125,10.665529251098633,0.356,0.356,-81.5,-61.0
542,309000,0.5036367177963257,0.028595875948667526,58.02671813964844,10.864263534545898,0.356,0.356,-110.0,-91.0
543,309500,0.4471059739589691,0.016132978722453117,57.300537109375,10.313913345336914,0.355,0.355,32.0,6.0
545,310000,0.5841425061225891,0.06986670941114426,60.06584930419922,11.579072952270508,0.353,0.353,3.5,3.5
546,310500,0.5130714178085327,0.03955379128456116,57.56480407714844,10.595044136047363,0.352,0.352,-16.5,-18.0
546,311000,0.5556485652923584,0.04096563532948494,55.645713806152344,11.10359001159668,0.352,0.352,-42.0,-48.0
546,311500,0.4577264189720154,0.028646551072597504,51.93046569824219,10.644828796386719,0.352,0.352,-69.0,-76.5
546,312000,0.306464284658432,0.11141890287399292,44.042755126953125,11.59389877319336,0.352,0.352,-97.5,-103.5
546,312500,0.2727825343608856,0.0805855542421341,50.28617477416992,10.052273750305176,0.352,0.352,-127.5,-130.5
547,313000,0.24353177845478058,0.03557290509343147,44.010398864746094,11.774574279785156,0.35,0.35,28.5,22.0
548,313500,0.27603408694267273,0.028560426086187363,47.2448616027832,11.570371627807617,0.349,0.349,10.5,12.0
548,314000,0.2845061719417572,0.03362792730331421,42.66136169433594,10.36507511138916,0.349,0.349,-18.0,-18.0
548,314500,0.4941908121109009,0.07750926166772842,44.16373062133789,11.077600479125977,0.349,0.349,-51.0,-49.5
548,315000,0.36892169713974,0.06348315626382828,52.04936981201172,11.556163787841797,0.349,0.349,-79.5,-78.0
548,315500,0.48276394605636597,0.06745895743370056,49.0661506652832,10.067456245422363,0.349,0.349,-106.5,-103.5
549,316000,0.4910503029823303,0.05626220256090164,45.49125671386719,9.575592994689941,0.348,0.348,-3.5,6.0
550,316500,0.2989930510520935,0.04157036170363426,40.246829986572266,10.696789741516113,0.347,0.347,23.5,23.5
551,317000,0.3760935366153717,0.0708572044968605,36.010196685791016,11.015745162963867,0.346,0.346,17.0,2.0
551,317500,0.28843948245048523,0.06019075959920883,36.660797119140625,11.18798542022705,0.346,0.346,-3.0,-3.5
552,318000,0.1632128208875656,0.03642445430159569,35.451377868652344,11.095945358276367,0.345,0.345,21.5,10.0
554,318500,0.2390761375427246,0.07520725578069687,36.1839599609375,11.561912536621094,0.342,0.342,5.0,-1.5
555,319000,0.40135499835014343,0.11343532800674438,30.563264846801758,12.136631965637207,0.341,0.341,20.5,27.0
556,319500,0.2360309213399887,0.0674390196800232,32.9202995300293,12.685779571533203,0.34,0.34,-6.0,12.0
558,320000,0.18100138008594513,0.09623841941356659,34.08641052246094,11.27668285369873,0.337,0.337,4.0,10.5
559,320500,0.19518597424030304,0.03880811482667923,32.12171173095703,12.709449768066406,0.336,0.336,39.0,26.0
561,321000,0.2703179717063904,0.03373650088906288,37.305030822753906,12.045332908630371,0.334,0.334,15.5,12.0
562,321500,0.2510914206504822,0.050191812217235565,32.45444107055664,11.323732376098633,0.333,0.333,19.0,11.0
564,322000,0.19276870787143707,0.040932636708021164,35.1757926940918,12.164095878601074,0.33,0.33,12.0,12.0
565,322500,0.1450193077325821,0.0486745685338974,32.933815002441406,11.763631820678711,0.329,0.329,-3.0,18.0
565,323000,0.36464905738830566,0.03965053707361221,37.35688781738281,10.361129760742188,0.329,0.329,-26.5,-4.0
565,323500,0.29043906927108765,0.12310320138931274,38.568660736083984,9.847911834716797,0.329,0.329,-55.0,-37.0
565,324000,0.24947190284729004,0.07330255210399628,39.48488998413086,11.949048042297363,0.329,0.329,-83.5,-64.0
566,324500,0.2538965940475464,0.09863024950027466,34.19453048706055,10.912186622619629,0.328,0.328,-4.5,8.5
567,325000,0.17767301201820374,0.05612898990511894,36.522300720214844,11.4190673828125,0.327,0.327,4.0,22.0
569,325500,0.17319300770759583,0.051958709955215454,33.543739318847656,10.437170028686523,0.324,0.324,15.0,15.0
571,326000,0.4189821481704712,0.07971563190221786,34.23533248901367,11.185023307800293,0.322,0.322,12.0,18.5
572,326500,0.30974146723747253,0.08264841139316559,35.5317497253418,12.398066520690918,0.321,0.321,21.0,19.5
572,327000,0.20297853648662567,0.06755127757787704,32.395572662353516,10.839863777160645,0.321,0.321,-7.5,-4.5
572,327500,0.2858613431453705,0.24764670431613922,38.48886489868164,9.06522274017334,0.321,0.321,-34.5,-31.5
572,328000,0.3783988952636719,0.11545713990926743,38.20680618286133,9.728951454162598,0.321,0.321,-61.5,-57.0
572,328500,0.1416114717721939,0.16494907438755035,39.37528610229492,9.559843063354492,0.321,0.321,-90.0,-84.0
573,329000,0.2239687442779541,0.04048965871334076,39.18953323364258,9.92671012878418,0.32,0.32,0.0,-1.5
574,329500,0.22181741893291473,0.07188618928194046,37.42897033691406,7.872247695922852,0.318,0.318,22.5,17.5
574,330000,0.22308509051799774,0.08683101832866669,39.128944396972656,8.164376258850098,0.318,0.318,-9.0,-12.5
574,330500,0.32902586460113525,0.05849909037351608,40.404266357421875,9.105226516723633,0.318,0.318,-32.5,-41.0
575,331000,0.17159366607666016,0.13181450963020325,41.260765075683594,8.409086227416992,0.317,0.317,32.5,31.0
577,331500,0.16482558846473694,0.024732215330004692,39.27107238769531,8.377361297607422,0.315,0.315,1.0,20.5
579,332000,0.37512320280075073,0.09931765496730804,40.90290451049805,8.362796783447266,0.312,0.312,17.0,22.0
581,332500,0.22886717319488525,0.04557780548930168,38.12795639038086,8.122308731079102,0.31,0.31,17.0,2.5
583,333000,0.2002086043357849,0.11447441577911377,38.421478271484375,8.930502891540527,0.308,0.308,18.5,4.0
584,333500,0.38833844661712646,0.08734653890132904,41.90410614013672,9.943984985351562,0.306,0.306,42.0,40.5
586,334000,0.23106759786605835,0.11525324732065201,35.107269287109375,9.403151512145996,0.304,0.304,28.5,9.0
588,334500,0.17709827423095703,0.1111997589468956,33.666786193847656,10.474684715270996,0.302,0.302,33.5,33.5
590,335000,0.42287445068359375,0.09341428428888321,35.721214294433594,9.672561645507812,0.299,0.299,17.0,17.0
590,335500,0.19623933732509613,0.07829682528972626,35.58704376220703,9.412160873413086,0.299,0.299,0.0,4.5
590,336000,0.5470101237297058,0.033255092799663544,39.049808502197266,9.025369644165039,0.299,0.299,-27.0,-27.0
590,336500,0.122745580971241,0.10277707874774933,37.21816635131836,8.239839553833008,0.299,0.299,-54.0,-54.0
590,337000,0.37032678723335266,0.05300420895218849,36.40272521972656,8.668763160705566,0.299,0.299,-84.0,-81.0
590,337500,0.19009724259376526,0.05541549623012543,35.89665222167969,9.499576568603516,0.299,0.299,-109.5,-109.5
592,338000,0.1283353567123413,0.11370538920164108,34.176551818847656,8.549619674682617,0.297,0.297,13.5,13.5
594,338500,0.21178358793258667,0.0656493678689003,31.20976448059082,9.35279369354248,0.295,0.295,-1.5,-1.5
594,339000,0.14080050587654114,0.11802263557910919,35.14044952392578,10.361872673034668,0.295,0.295,12.5,2.5
594,339500,0.11296065896749496,0.120310939848423,33.869728088378906,9.596646308898926,0.295,0.295,-19.0,-26.0
595,340000,0.1206473633646965,0.09689775854349136,34.58504867553711,10.193093299865723,0.293,0.293,0.0,-1.5
596,340500,0.27500802278518677,0.10941566526889801,35.684818267822266,10.044648170471191,0.292,0.292,24.0,29.0
596,341000,0.13038767874240875,0.04092836380004883,35.74005126953125,8.943800926208496,0.292,0.292,-3.0,5.0
596,341500,0.21473413705825806,0.07420435547828674,33.77875518798828,10.205703735351562,0.292,0.292,-30.0,-23.5
596,342000,0.16002482175827026,0.1250462681055069,35.48918533325195,9.72881031036377,0.292,0.292,-54.0,-50.5
596,342500,0.21582511067390442,0.08301645517349243,37.27167892456055,7.6105804443359375,0.292,0.292,-79.5,-74.5
596,343000,0.10271871089935303,0.0368196964263916,43.32280731201172,9.021821022033691,0.292,0.292,-106.5,-100.0
598,343500,0.17451389133930206,0.171627476811409,39.98359680175781,7.184502124786377,0.29,0.29,13.5,13.5
